word,profane,offensive,sexual,mean
conceptwatch            ,  0,  0, -2,  0
conceptwater            ,  0,  0, -2,  0
concernspunk            ,  0,  0, -2,  0
concertspunk            ,  0,  0, -2,  0
concertwatch            ,  0,  0, -2,  0
concertwater            ,  0,  0, -2,  0
condomiracle            ,  0,  0, -1,  0
condomistake            ,  0,  0, -1,  0
condomorning            ,  0,  0, -1,  0
condomorocco            ,  0,  0, -1,  0
condomozilla            ,  0,  0, -1,  0
conductwatch            ,  0,  0, -2,  0
conductwater            ,  0,  0, -2,  0
congresspunk            ,  0,  0, -2,  0
connectwatch            ,  0,  0, -2,  0
connectwater            ,  0,  0, -2,  0
consistspunk            ,  0,  0, -2,  0
constituency            ,  0,  0, -2,  0
constituting            ,  0,  0, -2,  0
constitution            ,  0,  0, -2,  0
constitutive            ,  0,  0, -2,  0
consuetitude            ,  0,  0, -2,  0
consultwatch            ,  0,  0, -2,  0
consultwater            ,  0,  0, -2,  0
contentspunk            ,  0,  0, -2,  0
contrastwatt            ,  0,  0, -2,  0
controlspunk            ,  0,  0, -2,  0
convertwatch            ,  0,  0, -2,  0
convertwater            ,  0,  0, -2,  0
corpusyamaha            ,  0, -1, -1,  0
corpusyellow            ,  0, -1, -1,  0
correctwatch            ,  0,  0, -2,  0
correctwater            ,  0,  0, -2,  0
cortlandtite            ,  0,  0, -2,  0
cosmeticunto            ,  0, -1, -1,  0
costumespunk            ,  0,  0, -2,  0
councilspunk            ,  0,  0, -2,  0
counterspunk            ,  0,  0, -2,  0
cpusymposium            ,  0, -1, -1,  0
cpusyndicate            ,  0, -1, -1,  0
cpusynthesis            ,  0, -1, -1,  0
cpusynthetic            ,  0, -1, -1,  0
crackerberry            ,  0, -1,  0,  0
craigmontite            ,  0,  0, -2,  0
crapshooting            , -1,  0,  0,  0
cricketwatch            ,  0,  0, -2,  0
cricketwater            ,  0,  0, -2,  0
crisissydney            ,  0,  0,  0, -1
crisissymbol            ,  0,  0,  0, -1
crisissyntax            ,  0,  0,  0, -1
cronstedtite            ,  0,  0, -2,  0
cubichabitat            ,  0, -1, -1,  0
cubichalifax            ,  0, -1, -1,  0
cubicharbour            ,  0, -1, -1,  0
cubicharvard            ,  0, -1, -1,  0
cubicharvest            ,  0, -1, -1,  0
cubichobbies            ,  0, -1, -1,  0
cubicholiday            ,  0, -1, -1,  0
cubicholland            ,  0, -1, -1,  0
cubichorizon            ,  0, -1, -1,  0
cubichormone            ,  0, -1, -1,  0
cubichousing            ,  0, -1, -1,  0
cubichouston            ,  0, -1, -1,  0
cubichundred            ,  0, -1, -1,  0
cubichusband            ,  0, -1, -1,  0
cumshotspunk            ,  0,  0, -2,  0
cumshotwatch            ,  0,  0, -2,  0
cumshotwater            ,  0,  0, -2,  0
cumulocirrus            ,  0,  0, -2,  0
cumulonimbus            ,  0,  0, -2,  0
cumulophyric            ,  0,  0, -2,  0
custodykeith            , -1, -1, -1,  0
custodykelly            , -1, -1, -1,  0
custodykevin            , -1, -1, -1,  0
customisemen            ,  0,  0, -2,  0
czechelliott            , -1,  0,  0,  0
damnarrative            , -1,  0,  0,  0
damnashville            , -1,  0,  0,  0
damnicaragua            , -1,  0,  0,  0
damnificatus            , -1,  0,  0,  0
damnominated            , -1,  0,  0,  0
danalgorithm            , -1,  0, -1,  0
danaluminium            , -1,  0, -1,  0
darknesspunk            ,  0,  0, -2,  0
daygoverning            ,  0, -2,  0,  0
deanaluminum            , -1,  0, -1,  0
deathelliott            , -1,  0,  0,  0
deborahellis            , -1,  0,  0,  0
debtchampion            ,  0, -1, -1,  0
debtchrysler            ,  0, -1, -1,  0
decreptitude            ,  0,  0, -2,  0
deliverspunk            ,  0,  0, -2,  0
dentistspunk            ,  0,  0, -2,  0
depthelliott            , -1,  0,  0,  0
desertwatson            ,  0,  0, -2,  0
detectwatson            ,  0,  0, -2,  0
deutschellis            , -1,  0,  0,  0
developissue            , -1,  0,  0,  0
developspunk            ,  0,  0, -2,  0
diabetespunk            ,  0,  0, -2,  0
diagnosissys            ,  0,  0,  0, -1
diamondspunk            ,  0,  0, -2,  0
dickinsonite            , -1,  0, -1,  0
directwatson            ,  0,  0, -2,  0
discuntitled            ,  0, -1, -1,  0
diseasespunk            ,  0,  0, -2,  0
disputespunk            ,  0,  0, -2,  0
distinctwatt            ,  0,  0, -2,  0
dollarsebony            , -1,  0,  0,  0
dollarsebook            , -1,  0,  0,  0
dollarseddie            , -1,  0,  0,  0
dollarsedgar            , -1,  0,  0,  0
dollarsegypt            , -1,  0,  0,  0
dollarseight            , -1,  0,  0,  0
dollarselder            , -1,  0,  0,  0
dollarselect            , -1,  0,  0,  0
dollarselite            , -1,  0,  0,  0
dollarselvis            , -1,  0,  0,  0
dollarsemacs            , -1,  0,  0,  0
dollarsemail            , -1,  0,  0,  0
dollarsempty            , -1,  0,  0,  0
dollarsessay            , -1,  0,  0,  0
dollarsessex            , -1,  0,  0,  0
dollarsewing            , -1,  0,  0,  0
dollarsexact            , -1,  0, -1,  0
dollarsexcel            , -1,  0, -1,  0
dollarsexist            , -1,  0, -1,  0
domesticunto            ,  0, -1, -1,  0
dongibraltar            ,  0,  0, -1,  0
donguarantee            ,  0,  0, -1,  0
donguatemala            ,  0,  0, -1,  0
doubtchamber            ,  0, -1, -1,  0
doubtchapter            ,  0, -1, -1,  0
doubtchassis            ,  0, -1, -1,  0
doubtchelsea            ,  0, -1, -1,  0
doubtchronic            ,  0, -1, -1,  0
dramaticunto            ,  0, -1, -1,  0
dumbstricken            ,  0,  0,  0, -1
dutchelliott            , -1,  0,  0,  0
dynamicspunk            ,  0,  0, -2,  0
earningspunk            ,  0,  0, -2,  0
earsedmonton            , -1,  0,  0,  0
earseducated            , -1,  0,  0,  0
earselephant            , -1,  0,  0,  0
earseligible            , -1,  0,  0,  0
earsembedded            , -1,  0,  0,  0
earsemerging            , -1,  0,  0,  0
earsemotions            , -1,  0,  0,  0
earsemphasis            , -1,  0,  0,  0
earsevidence            , -1,  0,  0,  0
earsexchange            , -1,  0, -1,  0
earsexciting            , -1,  0, -1,  0
earsexercise            , -1,  0, -1,  0
earthelliott            , -1,  0,  0,  0
ecumenopolis            ,  0,  0, -2,  0
edinburghate            ,  0,  0,  0, -1
effectwatson            ,  0,  0, -2,  0
ejaculations            ,  0,  0, -1,  0
electricunto            ,  0, -1, -1,  0
elementspunk            ,  0,  0, -2,  0
elliottwatch            ,  0,  0, -2,  0
elliottwater            ,  0,  0, -2,  0
embreastment            ,  0,  0, -1,  0
emphasispunk            ,  0,  0, -2,  0
emphasissync            ,  0,  0,  0, -1
enormouspunk            ,  0,  0, -2,  0
ericuntitled            ,  0, -1, -1,  0
escortwatson            ,  0,  0, -2,  0
espichellite            , -1,  0,  0,  0
establishate            ,  0,  0,  0, -1
ethniccaught            , -1, -2,  0,  0
ethniccayman            , -1, -2,  0,  0
europeanalex            , -1,  0, -1,  0
europeanalso            , -1,  0, -1,  0
europeanusgs            , -1,  0,  0,  0
europeanusps            , -1,  0,  0,  0
exceptwatson            ,  0,  0, -2,  0
excerptwatch            ,  0,  0, -2,  0
excerptwater            ,  0,  0, -2,  0
execuntitled            ,  0, -1, -1,  0
exemptwatson            ,  0,  0, -2,  0
exhaustwatch            ,  0,  0, -2,  0
exhaustwater            ,  0,  0, -2,  0
exhibitchess            ,  0, -1, -1,  0
exhibitchest            ,  0, -1, -1,  0
expectwatson            ,  0,  0, -2,  0
expensespunk            ,  0,  0, -2,  0
expertisemen            ,  0,  0, -2,  0
expertwatson            ,  0,  0, -2,  0
expoopponent            , -1,  0,  0,  0
expoopposite            , -1,  0,  0,  0
fabulouspunk            ,  0,  0, -2,  0
faithelliott            , -1,  0,  0,  0
familiarsega            , -1,  0,  0,  0
familiarself            , -1,  0,  0,  0
familiarsell            , -1,  0,  0,  0
familiarsemi            , -1,  0,  0,  0
fantasticlit            ,  0,  0, -2,  0
fantasticrap            , -1,  0,  0,  0
fbichallenge            ,  0, -1, -1,  0
fbichampagne            ,  0, -1, -1,  0
fbichevrolet            ,  0, -1, -1,  0
feelingspunk            ,  0,  0, -2,  0
fifthelliott            , -1,  0,  0,  0
fighterspunk            ,  0,  0, -2,  0
financespunk            ,  0,  0, -2,  0
findingspunk            ,  0,  0, -2,  0
flasherspunk            ,  0,  0, -2,  0
floristspunk            ,  0,  0, -2,  0
forthelliott            , -1,  0,  0,  0
foursomebody            ,  0,  0, -2,  0
foursomerset            ,  0,  0, -2,  0
foursomewhat            ,  0,  0, -2,  0
franchisemen            ,  0,  0, -2,  0
frigalleries            , -1,  0, -1,  0
frigibraltar            , -1,  0, -1,  0
friguarantee            , -1,  0, -1,  0
friguatemala            , -1,  0, -1,  0
galbraithian            ,  0,  0, -1,  0
generouspunk            ,  0,  0, -2,  0
genesissyria            ,  0,  0,  0, -1
geneticspunk            ,  0,  0, -2,  0
geneticuntil            ,  0, -1, -1,  0
gilbertwatch            ,  0,  0, -2,  0
gilbertwater            ,  0,  0, -2,  0
gnudedicated            ,  0,  0, -2,  0
gnudeparture            ,  0,  0, -2,  0
gnudetermine            ,  0,  0, -2,  0
gobbledegook            ,  0, -2,  0,  0
gorgeouspunk            ,  0,  0, -2,  0
graphelliott            , -1,  0,  0,  0
graphicspunk            ,  0,  0, -2,  0
graphicuntil            ,  0, -1, -1,  0
graphukraine            , -1,  0, -1,  0
guanajuatite            ,  0,  0, -2,  0
guitarsexact            ,  0,  0, -1,  0
guitarsexcel            ,  0,  0, -1,  0
guitarsexist            ,  0,  0, -1,  0
habitatwatch            ,  0,  0, -2,  0
habitatwater            ,  0,  0, -2,  0
hatefficient            ,  0,  0,  0, -1
hatemergency            ,  0,  0,  0, -1
hatemotional            ,  0,  0,  0, -1
hatempirical            ,  0,  0,  0, -1
hatenclosure            ,  0,  0,  0, -1
hatencounter            ,  0,  0,  0, -1
hatencourage            ,  0,  0,  0, -1
hatenhancing            ,  0,  0,  0, -1
hatenquiries            ,  0,  0,  0, -1
hatequipment            ,  0,  0,  0, -1
hatessential            ,  0,  0,  0, -1
hatevolution            ,  0,  0,  0, -1
hatexcluding            ,  0,  0,  0, -1
hatexclusion            ,  0,  0,  0, -1
hatexclusive            ,  0,  0,  0, -1
heathelliott            , -1,  0,  0,  0
hebraization            ,  0,  0, -1,  0
hellgrammite            , -1,  0,  0,  0
hepatorrhoea            ,  0, -1, -1,  0
heteroclital            ,  0,  0, -2,  0
hewlettwatch            ,  0,  0, -2,  0
hewlettwater            ,  0,  0, -2,  0
hippuritidae            ,  0,  0, -1,  0
historicunto            ,  0, -1, -1,  0
holdingspunk            ,  0,  0, -2,  0
homocerebrin            ,  0, -1, -1,  0
homochromous            ,  0, -1, -1,  0
homochronous            ,  0, -1, -1,  0
homodynamous            ,  0, -1, -1,  0
homoeogenous            ,  0, -1, -1,  0
homoeography            ,  0, -1, -1,  0
homoeomerous            ,  0, -1, -1,  0
homoeoplasia            ,  0, -1, -1,  0
homoiousious            ,  0, -1, -1,  0
homolecithal            ,  0, -1, -1,  0
homometrical            ,  0, -1, -1,  0
homoperiodic            ,  0, -1, -1,  0
homopetalous            ,  0, -1, -1,  0
homophthalic            ,  0, -1, -1,  0
homophyllous            ,  0, -1, -1,  0
homosystemic            ,  0, -1, -1,  0
homothallism            ,  0, -1, -1,  0
homovanillic            ,  0, -1, -1,  0
homovanillin            ,  0, -1, -1,  0
homoveratric            ,  0, -1, -1,  0
homozygosity            ,  0, -1, -1,  0
humorontario            ,  0,  0,  0, -1
hydrauliclit            ,  0,  0, -2,  0
hydraulicrap            , -1,  0,  0,  0
hypoprosexia            ,  0,  0, -1,  0
ianalgorithm            , -1,  0, -1,  0
ianaluminium            , -1,  0, -1,  0
idahoarising            ,  0, -2, -2,  0
idahoarizona            ,  0, -2, -2,  0
idahoarrange            ,  0, -2, -2,  0
idahoarrival            ,  0, -2, -2,  0
idahomorning            ,  0, -1, -1,  0
idahomorocco            ,  0, -1, -1,  0
idahomozilla            ,  0, -1, -1,  0
idiothermous            ,  0,  0,  0, -1
illinoispunk            ,  0,  0, -2,  0
incestablish            ,  0,  0, -2,  0
incumbencies            ,  0,  0, -2,  0
injuriespunk            ,  0,  0, -2,  0
insertwatson            ,  0,  0, -2,  0
insightspunk            ,  0,  0, -2,  0
institutress            ,  0,  0, -2,  0
involvespunk            ,  0,  0, -2,  0
jackassembly            , -1,  0,  0, -1
jackassuming            ,  0,  0,  0, -1
jacketwatson            ,  0,  0, -2,  0
jaguarselect            , -1,  0,  0,  0
jaguarsevere            , -1,  0,  0,  0
jaguarsewing            , -1,  0,  0,  0
janalgorithm            , -1,  0, -1,  0
janaluminium            , -1,  0, -1,  0
jeanaluminum            , -1,  0, -1,  0
jitterbugger            , -1,  0,  0,  0
joanaluminum            , -1,  0, -1,  0
journalspunk            ,  0,  0, -2,  0
juanaluminum            , -1,  0, -1,  0
keithelliott            , -1,  0,  0,  0
kennedykeith            , -1, -1, -1,  0
kennedykelly            , -1, -1, -1,  0
kennedykevin            , -1, -1, -1,  0
kennethellis            , -1,  0,  0,  0
killyourself            ,  0,  1,  0,  2
koreanalbany            , -1,  0, -1,  0
koreanalbert            , -1,  0, -1,  0
koreanalfred            , -1,  0, -1,  0
koreanalmost            , -1,  0, -1,  0
koreanalpine            , -1,  0, -1,  0
koreanalumni            , -1,  0, -1,  0
koreanalways            , -1,  0, -1,  0
lanalgorithm            , -1,  0, -1,  0
lanaluminium            , -1,  0, -1,  0
latitudinary            ,  0,  0, -2,  0
latitudinous            ,  0,  0, -2,  0
laughelliott            , -1,  0,  0,  0
launchespunk            ,  0,  0, -2,  0
leanaluminum            , -1,  0, -1,  0
learnerspunk            ,  0,  0, -2,  0
lesbianspunk            ,  0,  0, -2,  0
levitrapeace            ,  0,  0, -1,  0
licensespunk            ,  0,  0, -2,  0
listingspunk            ,  0,  0, -2,  0
loanaluminum            , -1,  0, -1,  0
loganalbania            , -1,  0, -1,  0
loganalcohol            , -1,  0, -1,  0
loganalgebra            , -1,  0, -1,  0
loganalgeria            , -1,  0, -1,  0
loganalready            , -1,  0, -1,  0
losereaction            ,  0,  0,  0, -1
loserelating            ,  0,  0,  0, -1
loserelation            ,  0,  0,  0, -1
loserelative            ,  0,  0,  0, -1
loserelevant            ,  0,  0,  0, -1
losereliable            ,  0,  0,  0, -1
losereliance            ,  0,  0,  0, -1
losereligion            ,  0,  0,  0, -1
loseremedies            ,  0,  0,  0, -1
loseremember            ,  0,  0,  0, -1
loseremoving            ,  0,  0,  0, -1
loseretrieve            ,  0,  0,  0, -1
losereynolds            ,  0,  0,  0, -1
loserotation            ,  0,  0,  0, -1
loseroulette            ,  0,  0,  0, -1
lunchelliott            , -1,  0,  0,  0
machinespunk            ,  0,  0, -2,  0
macintoshate            ,  0,  0,  0, -1
maecenasship            , -1,  0,  0,  0
magneticunto            ,  0, -1, -1,  0
maldivespunk            ,  0,  0, -2,  0
mambonervous            ,  0,  0, -2,  0
mamboobesity            ,  0,  0, -2,  0
mamboobserve            ,  0,  0, -2,  0
mamboobvious            ,  0,  0, -2,  0
managerspunk            ,  0,  0, -2,  0
marconigraph            , -2, -3,  0,  0
marcoongoing            ,  0, -3,  0,  0
marcoontario            ,  0, -3,  0,  0
margaretwatt            ,  0,  0, -2,  0
marketwatson            ,  0,  0, -2,  0
marriottwatt            ,  0,  0, -2,  0
marsexchange            ,  0,  0, -1,  0
marsexciting            ,  0,  0, -1,  0
marsexercise            ,  0,  0, -1,  0
masterbatman            ,  0,  0, -1,  0
masterbattle            ,  0,  0, -1,  0
masturbating            ,  0,  0, -1,  0
masturbation            ,  0,  0, -1,  0
matchelliott            , -1,  0,  0,  0
mattresspunk            ,  0,  0, -2,  0
meanaluminum            , -1,  0, -1,  0
meetingspunk            ,  0,  0, -2,  0
melanorrhoea            ,  0, -1, -1,  0
memoriespunk            ,  0,  0, -2,  0
